title,publish_date,url,language
"RPT-Putin's Budapest visit makes awkward spectacle for EU, NATO",2025-10-17,https://www.inquirer.com/wires/reuters/america-wire/rpt-putins-budapest-visit-makes-awkward-spectacle-eu-nato-20251017.html,en
"Putin's Budapest visit makes awkward spectacle for EU, NATO",2025-10-17,https://www.inquirer.com/wires/reuters/america-wire/putins-budapest-visit-makes-awkward-spectacle-eu-nato-20251017.html,en
"Putin's Budapest visit makes awkward spectacle for EU, NATO",2025-10-17,https://www.reuters.com/world/europe/putins-budapest-visit-makes-awkward-spectacle-eu-nato-2025-10-17/,en
AI Content Proliferates In Hungary Ahead Of Next Year's Elections,2025-10-14,https://www.ibtimes.com/ai-content-proliferates-hungary-ahead-next-years-elections-3786876,en
Boycotting Israel has gone mainstream: ‘We’ve never seen such traction before’,2025-10-11,https://www.theguardian.com/world/2025/oct/11/israel-global-boycott,en
Nobel prize in literature 2025 as it happened: László Krasznahorkai wins ‘for his compelling and visionary oeuvre’,2025-10-09,https://www.theguardian.com/books/live/2025/oct/09/nobel-prize-in-literature-2025-live,en
"AFI Fest 2025 Unveils Full Lineup: ‘Song Sung Blue’ World Premiere, Plus ‘Christy,’ ‘The Plague,’ and More",2025-09-30,https://www.indiewire.com/news/festivals/afi-fest-2025-full-lineup-best-movies-1235153613/,en
Trump and Xi Jinping discuss trade and TikTok; Senate rejects bill to fianance government,2025-09-19,https://www.nbcnews.com/politics/trump-administration/live-blog/trump-xi-jinping-tik-tok-virginia-early-voting-epstein-live-updates-rcna230853,en
Trump returns to the U.S.; administration asks Supreme Court to let president fire Fed board member,2025-09-18,https://www.nbcnews.com/politics/trump-administration/live-blog/trump-administration-british-pm-uk-trip-live-updates-rcna230621,en
Wednesday briefing: Trump arrives in the UK – and his playbook is reshaping the British right,2025-09-17,https://www.theguardian.com/world/2025/sep/16/wednesday-briefing-trump-arrives-in-the-uk-and-his-playbook-is-reshaping-the-british-right,en
How Liverpool became Little Hungary: ‘We used to pray for times like this’,2025-09-11,https://www.nytimes.com/athletic/6614461/2025/09/11/liverpool-hungary-szoboszlai-kerkez-pecsi/,en
Red Cat's Teal Drones Black Widow™ System Approved for NATO NSPA Catalogue,2025-09-11,https://www.benzinga.com/pressreleases/25/09/g47614764/red-cats-teal-drones-black-widow-system-approved-for-nato-nspa-catalogue,en
Hungary's Orban predicts chaos if pro-EU party wins next election,2025-09-07,https://www.reuters.com/world/hungarys-orban-predicts-chaos-if-pro-eu-party-wins-next-election-2025-09-07/,en
Billy Wilder’s Battle With the Past,2025-08-18,https://www.thenation.com/article/culture/billy-wilder-hollywood-zionism-holocaust/,en
Hungarian opposition leader demands Russia refrain from interference,2025-08-17,https://www.reuters.com/world/hungarian-opposition-leader-demands-russia-refrain-interference-2025-08-17/,en
Hungarian opposition leader accuses Russia of political interference,2025-08-14,https://www.reuters.com/world/hungarian-opposition-leader-accuses-russia-political-interference-2025-08-14/,en
Viktor Orban’s Grip on Hungary Is Slipping With No Help From Trump,2025-08-14,https://www.bloomberg.com/news/features/2025-08-14/viktor-orban-s-grip-on-hungary-is-slipping-with-no-help-from-trump,en
"Emma Thompson Meets Fans at a Film Festival in Switzerland, Plus MGK, Doja Cat and More",2025-08-10,https://people.com/star-tracks-sunday-august-10-2025-new-celebrity-photos-updated-daily-11788099,en
"The Jonas Brothers Rock Out at the Rockefeller Plaza in N.Y.C., Plus Jennifer Aniston, Margot Robbie and More",2025-08-09,https://people.com/star-tracks-saturday-august-9-2025-new-celebrity-photos-updated-daily-11787942,en
"Meryl Streep Means Serious Business as Miranda Priestly in N.Y.C., Plus Bradley Cooper, George Clooney and More",2025-08-08,https://people.com/star-tracks-friday-august-8-2025-new-celebrity-photos-updated-daily-11787274,en
"Heidi Klum Flaunts Her Style in New York, Plus Billy Ray Cyrus, Elizabeth Hurley, Jonas Brothers and More",2025-08-07,https://people.com/star-tracks-thursday-august-7-2025-new-celebrity-photos-updated-daily-11786355,en
St. Emilian parishioners mark golden anniversary,2025-08-01,https://www.cleveland.com/community/2025/08/st-emilian-parishioners-mark-golden-anniversary.html,en
"Horst Mahler, 89, dies; voice of the German far left, then the far right",2025-07-31,https://www.bostonglobe.com/2025/07/31/metro/horst-mahler-89-dies-voice-german-far-left-then-far-right/,en
Hungary's Orban says he will not back EU budget unless funds released,2025-07-26,https://www.reuters.com/en/hungarys-orban-says-he-will-not-back-eu-budget-unless-funds-released-2025-07-26/,en
"Meryl Streep Is Back in Miranda's Icy Blonde Hair for The Devil Wears Prada 2, Plus Camila Cabello and More",2025-07-24,https://people.com/star-tracks-thursday-july-24-2025-new-celebrity-photos-updated-daily-11778006,en
"Liam Neeson and Pamela Anderson Get Affectionate on the Red Carpet, Plus Christina Aguilera, Anthony Mackie, Stephanie Beatriz and More",2025-07-23,https://people.com/people-com-star-tracks-wednesday-july-23-2025-new-celebrity-photos-updated-daily-11777246,en
Fifty Films Compete for the Heart of Sarajevo Awards at 31st Sarajevo Film Festival,2025-07-23,https://variety.com/2025/film/global/heart-of-sarajevo-awards-31st-sarajevo-film-festival-1236467238/,en
"Katie Holmes Is Back on Set with Joshua Jackson, Plus Naomi Watts, Anne Hathaway, Jennifer Lopez and more",2025-07-22,https://people.com/star-tracks-tuesday-july-22-2025-new-celebrity-photos-updated-daily-11776403,en
"Liberal party hardliners are on the back foot – but while Tony Abbott is around, the right will fight",2025-07-18,https://www.theguardian.com/australia-news/2025/jul/19/liberal-party-tony-abbott-sussan-ley,en
Friday briefing: A ‘cruel and unlawful betrayal’ – why is the EU not doing more to sanction Israel?,2025-07-18,https://www.theguardian.com/world/2025/jul/18/friday-briefing-a-cruel-and-unlawful-betrayal-why-is-the-eu-not-doing-more-to-sanction-israel,en
Viktor Orban: is time up for Europe's longest-serving premier?,2025-07-16,https://theweek.com/politics/victor-orban-hungary-succession,en
Main challenger to Hungary's Orban begins campaign tour on a canoe,2025-07-16,https://www.reuters.com/world/main-challenger-hungarys-orban-begins-campaign-tour-canoe-2025-07-16/,en
This is why Elon Musk is way more dangerous than Trump,2025-07-15,https://www.rawstory.com/elon-musk-political-party/,en
Hungary's opposition flags 'New Deal' to kickstart stagnating economy,2025-07-12,https://www.reuters.com/world/hungarys-opposition-flags-new-deal-kickstart-stagnating-economy-2025-07-12/,en
What Exactly Is Required to Preserve Our Democracy?,2025-07-11,https://www.theatlantic.com/podcasts/archive/2025/07/what-exactly-is-required-to-preserve-our-democracy/683492/?utm_source=feed,en
"Weekend things to do: Morgan Wallen, Saigon Night Market, Boca Burger Battle, ‘Love Island’ watch party",2025-07-09,https://www.sun-sentinel.com/2025/07/09/weekend-things-to-do-morgan-wallen-saigon-night-market-boca-burger-battle-love-island-watch-party/,en
"‘Dracula’ by Radu Jude, David Lynch-Exec Produced ‘Happy Worker’ Set for Locarno Lineup",2025-07-08,https://www.hollywoodreporter.com/movies/movie-news/dracula-david-lynch-locarno-film-festival-2025-program-1236308279/,en
"Radu Jude, Abdellatif Kechiche Head to Locarno as Swiss Fest Announces Lineup, An ‘Ambitious and Exciting Edition’",2025-07-08,https://variety.com/2025/film/global/locarno-linep-radu-jude-abdellatif-kechiche-ben-rivers-1236449004/,en
"A Demon, Peruvian Time Travel and the “Czechoslovak Tom Jones”: Eight Offbeat Films in Karlovy Vary",2025-07-02,https://www.hollywoodreporter.com/movies/movie-news/kviff-2025-preview-offbeat-films-karlovy-vary-film-festival-1236297905/,en
Monday briefing: How Budapest Pride became a huge show of anti-Orbán defiance,2025-06-30,https://www.theguardian.com/world/2025/jun/30/monday-briefing-how-budapest-pride-became-a-huge-show-of-anti-orban-defiance,en
"Tens of thousands march against Hungary's government, for LGBT rights",2025-06-28,https://www.usatoday.com/story/news/politics/2025/06/28/hungary-protests-lgbt-rights-budapest-orban/84398993007/,en
Tens of thousands expected to attend Budapest Pride in defiance of ban,2025-06-28,https://www.reuters.com/world/tens-thousands-expected-attend-budapest-pride-defiance-ban-2025-06-28/,en
Hungary's government to privatise majority of its stake in the defence industry,2025-06-12,https://www.reuters.com/business/aerospace-defense/hungarys-government-privatise-majority-its-stake-defence-industry-2025-06-12/,en
"Josh O’Connor’s ‘Rebuilding,’ Andrea Riseborough’s ‘Dragonfly’ Among Karlovy Vary Lineup, With ‘Roma’ Producer Nicolás Celis on Jury",2025-06-03,https://variety.com/2025/film/global/karlovy-vary-film-festival-official-selection-juries-1236416080/,en
MAGA roadshow comes to Europe as trade war looms,2025-05-29,https://abcnews.go.com/International/maga-roadshow-europe-trade-war-looms/story?id=122259223,en
"Woke right' smear weaponized by liberal interlopers against MAGA conservatives, populists — and Arby's?",2025-05-29,https://www.theblaze.com/news/woke-right-smear-weaponized-by-liberal-interlopers-against-maga-conservatives-populists-and-arbys,en
Hungary inspires U.S. conservatives. Its leader is seen as running a 'dictatorship',2025-05-29,https://www.npr.org/2025/05/29/nx-s1-5399682/hungary-trump-viktor-orban-cpac,en
"Hungarian opposition leader Magyar walks to Romania, courting ethnic Hungarians",2025-05-24,https://www.reuters.com/world/hungarian-opposition-leader-magyar-walks-romania-courting-ethnic-hungarians-2025-05-24/,en
"May 26th, 2025 | Vol. 205, No. 17",2025-04-25,https://time.com/magazine/us/7286469/may-26th-2025-vol-205-no-17-u-s/,en
Pro-EU centrist beats Trump acolyte in Romania vote,2025-05-19,https://theweek.com/world-news/romania-election-nicusor-dan-victory,en
Pinkerton: Leo XIV and the Search for a New Social Contract in the Age of AI,2025-05-17,https://www.breitbart.com/faith/2025/05/17/pinkerton-leo-xiv-and-the-search-for-a-new-social-contract-in-the-age-of-ai/,en
Exclusive: Hungarian official sought information on perceived Orban opponents in USAID meeting,2025-05-16,https://www.reuters.com/world/hungarian-official-sought-information-perceived-orban-opponents-usaid-meeting-2025-05-16/,en
Washington Examiner’s ‘Liberal Media Scream’ With the MRC’s Assessment,2025-05-12,https://www.newsbusters.org/blogs/nb/brent-baker/2025/05/12/washington-examiners-liberal-media-scream-mrcs-assessment,en
Washington Examiner’s ‘Liberal Media Scream’ With the MRC’s Assessment,2025-05-05,https://www.newsbusters.org/blogs/nb/brent-baker/2025/05/05/washington-examiners-liberal-media-scream-mrcs-assessment,en
"No phones, no news — only God and church politics as Catholic elders choose Francis' successor",2025-05-06,https://www.nbcnews.com/world/the-vatican/pope-francis-successor-conclave-catholic-church-rcna204820,en
Trump sons’ deals on 3 continents directly benefit the president,2025-05-05,https://www.seattletimes.com/business/trump-sons-deals-on-3-continents-directly-benefit-the-president/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,en
Federal election 2025 live: Goldstein on knife edge as 16 seats still in doubt; Murray Watt says Labor not given credit for ‘ambitious’ agenda,2025-05-05,https://www.theguardian.com/australia-news/live/2025/may/05/politics-election-vote-counting-to-resume-labor-win-liberals-coalition-loss-albanese-dutton-ntwnfb,en
Gina Rinehart urges Liberals to stick with Trump-like policies in the wake of election loss,2025-05-05,https://www.theguardian.com/business/2025/may/05/gina-rinehart-liberal-party-trump-australia-election-ntwnfb,en
Global populists once emulated Trump. Now they’re running from him,2025-04-30,https://www.cnn.com/2025/04/30/politics/carney-trump-starmer-macron-world-leaders-change-elections/index.html,en
Carney aims for global leadership role against Trump after Canada election win,2025-04-29,https://www.reuters.com/world/americas/carney-aims-global-leadership-role-against-trump-after-canada-election-win-2025-04-29/,en
Slovaks rally to condemn legislation they say would harm nongovernmental groups,2025-04-24,https://www.newsday.com/news/nation/slovakia-protests-ngos-fico-n87896,en
"Trump’s tariffs inflict political pain on Hungary’s Orban, other European far-right leaders",2025-04-25,https://www.reuters.com/world/europe/trumps-tariffs-inflict-political-pain-hungarys-orban-other-european-far-right-2025-04-25/,en
Exclusive: Inside Trump’s First 100 days,2025-04-25,https://time.com/7280106/trump-interview-100-days-2025/,en
Slovaks rally to condemn legislation they say would harm nongovernmental groups,2025-04-24,https://www.inquirer.com/wires/ap/slovaks-rally-condemn-legislation-they-say-would-harm-nongovernmental-groups-20250424.html,en
Who will the next pope be? Here are some top contenders,2025-04-23,https://theconversation.com/who-will-the-next-pope-be-here-are-some-top-contenders-255006,en
"Morning Mail: world mourns Pope Francis, drownings stun NSW, Pentagon ‘meltdown’",2025-04-21,https://www.theguardian.com/australia-news/2025/apr/22/morning-mail-tuesday-ntwnfb,en
How to dismantle democracy: Lessons aspiring autocrats may take from Hungary's Orban,2025-04-21,https://www.npr.org/2025/04/21/nx-s1-5338596-e1/how-to-dismantle-democracy-lessons-aspiring-autocrats-may-take-from-hungarys-orban,en
Which cardinals are seen as contenders to be the next pope?,2025-04-21,https://www.ajc.com/news/nation-world/which-cardinals-are-seen-as-contenders-to-be-the-next-pope/HA3IFOUQN5AYDPD2YPH6KF7UMA/,en
How to dismantle democracy: Lessons aspiring autocrats may take from Hungary's Orban,2025-04-20,https://www.npr.org/2025/04/20/nx-s1-5338596/hungary-viktor-orban-democracy,en
"Morning Mail: Cracks in Liberals’ nuclear story, Trump doubles down on deportation, Katy Perry in space",2025-04-14,https://www.theguardian.com/australia-news/2025/apr/15/morning-mail-tuesday-ntwnfb,en
US lifting sanctions on key aide to Hungary's Orban,2025-04-15,https://www.reuters.com/world/us-lifting-sanctions-key-aide-hungarys-orban-2025-04-15/,en
Orbán escalates culture war in Hungary by mandating two genders only,2025-04-14,https://www.seattletimes.com/nation-world/nation-politics/orban-escalates-culture-war-in-hungary-by-mandating-two-genders-only/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,en
Hungary Set To Restrict Constitutional Rights In 'Easter Cleanup',2025-04-14,https://www.ibtimes.com/hungary-set-restrict-constitutional-rights-easter-cleanup-3769967,en
Hungarian opposition leader pledges to unlock EU funds if elected,2025-04-13,https://www.reuters.com/world/europe/hungarian-opposition-leader-pledges-unlock-eu-funds-if-elected-2025-04-13/,en
National Populism Challenges Right as Well as Left,2025-04-13,https://www.realclearpolitics.com/articles/2025/04/13/national_populism_challenges_right_as_well_as_left_152646.html,en
Editorial Roundup: United States,2025-04-08,https://www.inquirer.com/wires/ap/editorial-roundup-united-states-20250408.html,en
Friday briefing: The pain from Donald Trump’s tariffs is already kicking in – will there be any gain?,2025-04-04,https://www.theguardian.com/world/2025/apr/04/first-edition-donald-trump-tariffs-cost-worldwide,en
"“This is a war, and natalism is our sword and shield”—My weekend with the pronatalists",2025-03-31,https://www.motherjones.com/politics/2025/03/this-is-a-war-and-natalism-is-our-sword-and-shield-my-weekend-with-the-pronatalists/,en
Paramount Pioneer Adolph Zukor’s High-Spirited Home Hits The Market,2025-03-27,https://www.forbes.com/sites/rdaniel-foster/2025/03/27/paramount-pioneer-adolph-zukors-high-spirited-home-hits-the-market/,en
Trump Officials' Signal Chat Transcript Is Published as Criticism Mounts Over Leak: Live Updates,2025-03-26,https://www.nytimes.com/live/2025/03/26/us/trump-news,en
"Gene Simmons won’t retire from music, post-Kiss: ‘My ego won’t allow it’",2025-03-24,https://www.sandiegouniontribune.com/2025/03/24/gene-simmons-wont-retire-from-music-post-kiss-my-ego-wont-allow-it/,en
"Nick Denton on Betting Against Elon Musk, Aligning With Peter Thiel, and Selling That SoHo Loft",2025-03-24,https://www.vanityfair.com/news/story/nick-denton-interview-thiel-musk,en
Europe map shows mass protests against Putin's allies,2025-03-24,https://www.newsweek.com/europe-map-shows-mass-protests-against-putins-allies-2049558,en
"No, Professor Willerton: Reagan Changed the World and Gorbachev Let Him",2025-03-19,https://spectator.org/no-professor-willerton-reagan-changed-the-world-and-gorbachev-let-him/?utm_source=rss&utm_medium=rss&utm_campaign=no-professor-willerton-reagan-changed-the-world-and-gorbachev-let-him,en
A Battle for the Soul of the West,2025-03-19,https://www.theatlantic.com/international/archive/2025/03/enlightenment-trump-far-right-europe/682086/?utm_source=feed,en
Hungary Passes Bill Against Annual Budapest Pride March,2025-03-18,https://www.ibtimes.com/hungary-passes-bill-against-annual-budapest-pride-march-3766745,en
Putin's biggest allies in Europe face political peril,2025-03-17,https://www.newsweek.com/russia-protests-hungary-romania-2045771,en
Why does Madrid legend Ferenc Puskas have a statue in Melbourne?,2025-03-11,https://www.espn.com/soccer/story/_/id/37583637/why-does-real-madrid-legend-ferenc-puskas-statue-melbourne,en
DOGE Gets a Foreign Ally,2025-03-05,https://www.theatlantic.com/politics/archive/2025/03/hungary-joins-doge-effort/681923/?utm_source=feed,en
Musk rallies the far right in Europe. Tesla is paying the price.,2025-03-04,https://www.reuters.com/world/musk-rallies-far-right-europe-tesla-is-paying-price-2025-03-04/,en
Trump Live Updates: Europe Leaders Prepare to Help Ukraine After Zelensky-Trump Meeting,2025-03-03,https://www.nytimes.com/live/2025/03/03/us/trump-news-congress,en
Why is Hungary’s Viktor Orban cozying up to both Putin and Trump?,2025-03-02,https://nypost.com/2025/03/02/world-news/why-hungarys-viktor-orban-is-cozying-up-to-putin-and-trump/,en
Elon enters the circus,2025-02-28,https://www.theverge.com/policy/620892/cpac-elon-musk-chainsaw-trump-steve-bannon,en
"""Trump Before Trump"": How Hungary foreshadows America's right-wing embrace",2025-02-22,https://www.newsweek.com/trump-hungary-foreshadows-america-right-wing-embrace-2034542,en
The north of England had high hopes for this government. Why is it only offering us crumbs from the south?,2025-02-16,https://www.theguardian.com/commentisfree/2025/feb/16/north-of-england-labour-north-south-divide-tyne-bridge,en
Hungary opposition leader vows to boost the economy and tackle cost-of-living crisis,2025-02-15,https://www.reuters.com/world/europe/hungary-opposition-leader-vows-boost-economy-tackle-cost-of-living-crisis-2025-02-15/,en
What Did the War in Gaza Reveal About American Judaism?,2025-02-13,https://www.newyorker.com/news/q-and-a/what-did-the-war-in-gaza-reveal-about-american-judaism,en
Trump Calls for USAID to Be Shut Down: Live Updates,2025-02-07,https://www.nytimes.com/live/2025/02/07/us/trump-administration-updates,en
"Awaiting clarity from Trump, Europe steps up war preparations: Peter Apps",2025-02-07,https://www.reuters.com/world/europe/awaiting-clarity-trump-europe-steps-up-war-preparations-peter-apps-2025-02-07/,en
Orban Targets Rural Pensioners With Spending Before Hungary Vote,2025-02-05,https://www.bloomberg.com/news/articles/2025-02-05/orban-targets-rural-pensioners-with-spending-before-hungary-vote,en
Hungary's shaky economy disrupts Orban's re-election playbook,2025-02-05,https://www.reuters.com/world/europe/hungarys-shaky-economy-disrupts-orbans-re-election-playbook-2025-02-05/,en
'Strongman' leaders of Europe don't look so strong anymore,2025-02-04,https://www.cnbc.com/2025/02/04/strongman-leaders-of-europe-dont-look-so-strong-anymore.html,en
"Margarethe Hilferding, Sigmund Freud and the Conspiracy of Silence",2025-01-23,https://www.scientificamerican.com/article/margarethe-hilferding-the-first-woman-admitted-to-freuds-vienna-psychoanalytic-society/,en
The Tech Oligarchy Arrives,2025-01-20,https://www.theatlantic.com/politics/archive/2025/01/tech-zuckerberg-trump-inauguration-oligarchy/681381/?utm_source=feed,en
Elon Musk and the new world order: the hijacking of the global conversation,2025-01-12,https://www.theguardian.com/technology/2025/jan/12/elon-musk-and-the-new-world-order-the-hijacking-of-the-global-conversation,en
"Viktor Orban's challenger sees strong EU, NATO ties, 'pragmatic' approach to Russia",2025-01-09,https://www.reuters.com/world/europe/viktor-orbans-challenger-sees-strong-eu-nato-ties-pragmatic-approach-russia-2025-01-09/,en
U.S. sanctions key ally of Hungarian leader Viktor Orban for alleged corruption,2025-01-07,https://www.upi.com/Top_News/World-News/2025/01/07/Hungary-US-State-Department-Antal-Rogan-Viktor-Orban-Peter-Szijjarto-sanctions/3251736286524/,en
US Sanctions Top Hungary Minister Over 'Corruption',2025-01-07,https://www.ibtimes.com/us-sanctions-top-hungary-minister-over-corruption-3758152,en
Another Complete Unknown Is Pete Seeger’s Communism,2025-01-05,https://www.dailysignal.com/2025/01/05/another-complete-unknown-is-pete-seegers-communism/,en
Happy Birthday Bitcoin: 16 Fun Facts About Leading Cryptocurrency,2025-01-03,https://www.benzinga.com/general/education/25/01/42789566/happy-birthday-bitcoin-16-fun-facts-about-leading-cryptocurrency,en
Why has the EU stripped Hungary of €1 billion? The latest confrontation explained,2025-01-03,https://theconversation.com/why-has-the-eu-stripped-hungary-of-1-billion-the-latest-confrontation-explained-246614,en
Emperor greets Japanese for New Year’s Orban rival seeks early vote in Hungary Saudis execute 6 Iranians in drug case Migrant caravan starts across Mexico,2025-01-03,https://www.arkansasonline.com/news/2025/jan/03/emperor-greets-japanese-for-new-years-orban-rival/,en
"Spats, divisions mar start of Poland's EU presidency",2025-01-03,https://www.reuters.com/world/europe/spats-divisions-mar-start-polands-eu-presidency-2025-01-03/,en
Orban’s Opponent Magyar Calls For Early Elections in Hungary,2025-01-01,https://www.bloomberg.com/news/articles/2025-01-01/orban-s-opponent-magyar-calls-for-early-elections-in-hungary,en
Max Boot’s Dirty War on the Reagan Doctrine,2024-12-30,https://spectator.org/max-boots-dirty-war-on-the-reagan-doctrine/?utm_source=rss&utm_medium=rss&utm_campaign=max-boots-dirty-war-on-the-reagan-doctrine,en
Brady Corbet’s Outsider American Epic,2024-12-23,https://www.newyorker.com/magazine/2024/12/23/brady-corbet-profile,en
Oscars: All 85 Submissions for Best International Feature,2024-12-12,https://www.hollywoodreporter.com/lists/oscars-2025-best-international-feature-contenders-full-list/,en
Hungarian Politics Has a New Star and It’s Not Viktor Orban,2024-12-10,https://www.bloomberg.com/news/articles/2024-12-10/hungarian-politics-has-a-new-star-and-it-s-not-viktor-orban,en
South Korea roiled by short-lived martial law,2024-12-04,https://theweek.com/world-news/south-korea-martial-law-yoon-suk-yeol-impeachment,en
America’s future hangs on the Democratic Party’s decision,2024-12-02,https://www.alternet.org/democratic-party-chair/,en
Orban’s Rival Vows to End Hungary Crisis by Unlocking EU Funds,2024-12-02,https://www.bloomberg.com/news/articles/2024-12-02/orban-rival-magyar-vows-to-end-hungary-s-economic-crisis-by-unlocking-eu-funds,en
György Pauk obituary,2024-11-29,https://www.theguardian.com/music/2024/nov/29/gyorgy-pauk-obituary,en
State capture,2024-11-26,https://theweek.com/politics/editors-letter-state-capture,en
Hungary Plans 40% Minimum Wage Hike by 2027 in Risk to Inflation,2024-11-25,https://www.bloomberg.com/news/articles/2024-11-25/hungary-plans-40-minimum-wage-hike-by-2027-in-risk-to-inflation,en
In an authoritarian regime it’s important to control the news — and here we go,2024-11-17,https://www.rawstory.com/media-control/,en
In an authoritarian regime it’s important to control the news — and here we go,2024-11-16,https://www.alternet.org/alternet-exclusives/trump-threatens-press/,en
Friday briefing: How will Trump handle the Ukraine war?,2024-11-08,https://www.theguardian.com/world/2024/nov/08/friday-briefing-how-will-trump-handle-the-ukraine-war,en
Australia is not immune to Trumpian echoes – but our democracy is unlikely to succumb,2024-11-07,https://www.theguardian.com/commentisfree/2024/nov/07/us-election-donald-trump-australia-impact-albanese-relationship,en
This Bush and Romney Campaign Vet Is Extremely Bullish on Kamala Harris’s Chances,2024-10-23,https://www.vanityfair.com/news/story/how-kamala-harris-wins,en
This Billionaire Wants You To Bet On The 2024 Election,2024-10-18,https://www.forbes.com/sites/johnhyatt/2024/10/18/this-billionaire-wants-you-to-bet-on-the-2024-election/,en
Autocracy Is in the Details,2024-10-17,https://www.theatlantic.com/podcasts/archive/2024/10/autocracy-is-in-the-details/680273/?utm_source=feed,en
"US elections: here’s what’s at stake for Europe, in 3 key areas",2024-10-14,https://theconversation.com/us-elections-heres-whats-at-stake-for-europe-in-3-key-areas-240768,en
What does JD Vance really believe?,2024-10-14,https://www.theguardian.com/commentisfree/2024/oct/14/jd-vance-trump-beliefs,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.sandiegouniontribune.com/2024/10/07/mideast-war-anniversary-global-protests/,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.baltimoresun.com/2024/10/07/mideast-war-anniversary-global-protests/,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.cleveland.com/news/2024/10/countries-around-the-world-commemorate-the-anniversary-of-hamas-attack-on-israel.html,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.ajc.com/news/nation-world/countries-around-the-world-commemorate-the-anniversary-of-hamas-attack-on-israel/R7VTUICB5BCKNDYAHCXYJTXXYU/,en
Countries worldwide commemorate anniversary of Oct. 7 Hamas attack on Israel,2024-10-07,https://www.pbs.org/newshour/world/countries-worldwide-commemorate-anniversary-of-oct-7-hamas-attack-on-israel,en
Memorials Around the World Commemorate Oct. 7 Anniversary,2024-10-07,https://time.com/7057206/hamas-attack-israel-commemorations/,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.chicagotribune.com/2024/10/07/countries-around-the-world-commemorate-the-anniversary-of-hamas-attack-on-israel/,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.inquirer.com/wires/ap/countries-around-world-commemorate-anniversary-hamas-attack-israel-20241007.html,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.newsday.com/news/nation/hamas-attack-israel-anniversary-protests-t71645,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.courant.com/2024/10/07/countries-around-the-world-commemorate-the-anniversary-of-hamas-attack-on-israel/,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://abcnews.go.com/International/wireStory/countries-world-commemorate-anniversary-hamas-attack-israel-114555855,en
Countries around the world commemorate the anniversary of Hamas attack on Israel,2024-10-07,https://www.sun-sentinel.com/2024/10/07/countries-around-the-world-commemorate-the-anniversary-of-hamas-attack-on-israel/,en
Ayotte is Not to be Trusted,2024-10-05,https://www.nhgazette.com/2024/10/05/ayotte-is-not-to-be-trusted/,en
The Danger of Politicizing ‘Freedom’,2024-10-04,https://www.theatlantic.com/podcasts/archive/2024/10/the-danger-of-politicizing-freedom/680117/?utm_source=feed,en
Dorothy Whiston Jones obituary,2024-10-03,https://www.theguardian.com/education/2024/oct/03/dorothy-whiston-jones-obituary,en
European leaders weigh in on 'legitimate' issue of illegal immigration: 'Must be stopped',2024-09-28,https://www.foxnews.com/world/european-leaders-weigh-legitimate-issue-illegal-immigration-must-stopped,en
A far right party with Nazi roots is on the brink of power in Austria,2024-09-28,https://www.nbcnews.com/news/world/far-right-party-nazi-roots-brink-power-austria-rcna172984,en
Europe is in thrall to the far right – that’s the result of appeasement by so-called moderates,2024-09-17,https://www.theguardian.com/commentisfree/2024/sep/17/europe-far-right-appeasement-france-populist-progressive,en
Six countries that could mediate possible Russia-Ukraine peace talks,2024-09-12,https://www.newsweek.com/russia-ukraine-talks-war-1951464,en
What If Trump Wins?,2024-09-09,https://www.rollingstone.com/politics/politics-features/if-trump-wins-2024-election-1235096091/,en
"Larry Wilson: As Trump kisses up to Viktor Orbán, the GOP loses its way",2024-09-07,https://www.ocregister.com/2024/09/07/larry-wilson-as-trump-kisses-up-to-viktor-orban/,en
Stars in the east: the shining lights of eastern European wine,2024-09-06,https://www.theguardian.com/food/article/2024/sep/06/stars-in-the-east-the-shining-lights-of-eastern-european-wine,en
The Specter of Nazism Is Haunting Germany,2024-08-29,https://www.nytimes.com/2024/08/29/opinion/germany-afd-elections.html,en
Will Italy’s Right Wing Take Revenge on the Venice Film Festival?,2024-08-26,https://www.hollywoodreporter.com/movies/movie-features/italy-right-wing-politics-venice-film-festival-1235979505/,en
"Government Cronies Co-opt Beloved Hungary Lakeside, Locals Warn",2024-08-18,https://www.ibtimes.com/government-cronies-co-opt-beloved-hungary-lakeside-locals-warn-3740070,en
"Manliness, Cat Ladies, Fertility Panic and the 2024 Election",2024-08-16,https://www.nytimes.com/2024/08/16/opinion/ezra-klein-podcast-election.html,en
Inside JD Vanceâs Inner Circle,2024-09-08,https://www.politico.com/interactives/2024/jd-vance-inner-circle-guide/,en
